"Frame-Sf","MASTER CAUTN","WARNMAS","AIRCRAFT REGISTRATION","DEPARTURE AIRPORT- ICAO","ARRIVAL AIRPORT- ICAO","FLIGHT NUMBER","STATIC AIR TEMP.","FLIGHT PHASE","T471","T474","T472","T475","T481","T482","FLAP CONFIGURATION","ECS ISOLATION VALVE","OAT","ECS_1","ECS_2","ENGINE 1 BLEED VLALE","ENGINE 2 BLEED VALVE","APU BLEED SWITCH","N11","N12","N21","N22"
"","aWARNMAS","aWARNMAS","_AC_REG","_ORIGIN","_DESTINATION","_FLIGHT_NUM","_SAT","_FLIGHT_PHASE","T471","T474","T472","T475","T481","T482","_FLAPS","ISOV","OAT","ECS_1","ECS_2","BLD_1","BLD_2","APU_BLEED","_N1_1","_N1_2","_N2_1","_N2_2"
"","","","","","","","DEG C","","","","","","","","","","","","","","","","%RPM","%RPM","%RPM","%RPM"
1685-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,14.73782157897949200,14.50585937500000000,22.32461738586425800,23.24995231628418000,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,57.62500000000000000,57.50000000000000000,84.87500000000000000,84.87500000000000000
1685-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,57.50000000000000000,57.50000000000000000,84.87500000000000000,84.87500000000000000
1685-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,57.50000000000000000,57.50000000000000000,84.87500000000000000,84.87500000000000000
1685-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,57.62500000000000000,58.00000000000000000,84.87500000000000000,85.12500000000000000
1686-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,15.26297855377197300,15.38098144531250000,23.09541893005371100,23.40461158752441400,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,58.00000000000000000,58.37500000000000000,85.12500000000000000,85.25000000000000000
1686-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,58.37500000000000000,58.50000000000000000,85.12500000000000000,85.25000000000000000
1686-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,58.37500000000000000,58.50000000000000000,85.12500000000000000,85.25000000000000000
1686-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,58.37500000000000000,58.50000000000000000,85.12500000000000000,85.25000000000000000
1687-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,14.21357059478759800,16.08288955688476600,23.09541893005371100,22.86385154724121100,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,58.37500000000000000,58.50000000000000000,85.12500000000000000,85.25000000000000000
1687-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,58.62500000000000000,58.87500000000000000,85.37500000000000000,85.37500000000000000
1687-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,59.00000000000000000,59.25000000000000000,85.37500000000000000,85.50000000000000000
1687-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,59.25000000000000000,59.25000000000000000,85.25000000000000000,85.37500000000000000
1688-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,12.99383544921875000,15.73173522949218800,22.40155601501464800,22.17082977294921900,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,59.25000000000000000,59.25000000000000000,85.25000000000000000,85.25000000000000000
1688-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,59.25000000000000000,59.25000000000000000,85.12500000000000000,85.25000000000000000
1688-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,59.37500000000000000,59.25000000000000000,85.12500000000000000,85.12500000000000000
1688-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,59.37500000000000000,59.25000000000000000,85.00000000000000000,85.12500000000000000
1689-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,13.51597690582275400,14.85560798645019500,21.63356781005859400,22.17082977294921900,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,59.25000000000000000,59.25000000000000000,84.87500000000000000,85.00000000000000000
1689-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,59.00000000000000000,59.00000000000000000,84.62500000000000000,84.75000000000000000
1689-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,58.87500000000000000,59.00000000000000000,84.62500000000000000,84.62500000000000000
1689-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,58.87500000000000000,58.87500000000000000,84.50000000000000000,84.50000000000000000
1690-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,11.60588169097900400,15.03062915802002000,21.78691482543945300,21.78691482543945300,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,58.87500000000000000,58.87500000000000000,84.50000000000000000,84.50000000000000000
1690-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,59.12500000000000000,59.50000000000000000,84.62500000000000000,84.62500000000000000
1690-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,59.75000000000000000,59.75000000000000000,84.62500000000000000,84.62500000000000000
1690-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,59.87500000000000000,59.87500000000000000,84.62500000000000000,84.62500000000000000
1691-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,11.77902412414550800,14.50585937500000000,21.55694198608398400,21.78691482543945300,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,59.87500000000000000,59.87500000000000000,84.62500000000000000,84.75000000000000000
1691-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,60.00000000000000000,59.87500000000000000,84.75000000000000000,84.75000000000000000
1691-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,59.87500000000000000,60.00000000000000000,84.62500000000000000,84.62500000000000000
1691-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,59.87500000000000000,59.87500000000000000,84.62500000000000000,84.62500000000000000
1692-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,12.99383544921875000,12.93697643280029300,21.55694198608398400,22.24770736694335900,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,59.75000000000000000,59.62500000000000000,84.50000000000000000,84.62500000000000000
1692-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,59.37500000000000000,59.62500000000000000,84.37500000000000000,84.50000000000000000
1692-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,59.25000000000000000,59.37500000000000000,84.25000000000000000,84.37500000000000000
1692-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,59.00000000000000000,59.12500000000000000,84.25000000000000000,84.37500000000000000
1693-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,14.91277217864990200,12.76315689086914100,22.09398460388183600,22.24770736694335900,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,58.87500000000000000,59.00000000000000000,84.25000000000000000,84.12500000000000000
1693-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,58.87500000000000000,58.62500000000000000,84.12500000000000000,84.12500000000000000
1693-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,58.87500000000000000,58.75000000000000000,84.12500000000000000,84.12500000000000000
1693-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,58.87500000000000000,58.75000000000000000,84.12500000000000000,84.12500000000000000
1694-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,14.21357059478759800,13.28491210937500000,21.86363792419433600,21.78691482543945300,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,58.87500000000000000,58.75000000000000000,84.12500000000000000,84.12500000000000000
1694-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,58.87500000000000000,58.62500000000000000,84.12500000000000000,84.12500000000000000
1694-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,58.87500000000000000,58.62500000000000000,84.12500000000000000,84.00000000000000000
1694-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,58.87500000000000000,58.87500000000000000,84.12500000000000000,84.12500000000000000
1695-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,13.16778182983398400,12.93697643280029300,21.25074577331543000,21.63356781005859400,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,59.00000000000000000,59.37500000000000000,84.25000000000000000,84.37500000000000000
1695-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,59.37500000000000000,59.50000000000000000,84.25000000000000000,84.25000000000000000
1695-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,59.50000000000000000,59.50000000000000000,84.25000000000000000,84.25000000000000000
1695-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,59.50000000000000000,59.50000000000000000,84.25000000000000000,84.25000000000000000
1696-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,12.12561035156250000,13.98199272155761700,21.25074577331543000,21.78691482543945300,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,59.50000000000000000,59.00000000000000000,84.12500000000000000,83.87500000000000000
1696-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,58.50000000000000000,57.87500000000000000,83.62500000000000000,83.87500000000000000
1696-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,57.12500000000000000,56.75000000000000000,84.00000000000000000,84.50000000000000000
1696-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,56.37500000000000000,56.25000000000000000,84.00000000000000000,84.12500000000000000
1697-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,12.81998920440673800,14.68068313598632800,21.63356781005859400,22.32461738586425800,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,55.37500000000000000,54.75000000000000000,83.37500000000000000,83.25000000000000000
1697-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,54.12500000000000000,53.25000000000000000,82.62500000000000000,82.37500000000000000
1697-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,52.75000000000000000,52.25000000000000000,82.12500000000000000,82.00000000000000000
1697-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,51.50000000000000000,50.50000000000000000,81.62500000000000000,81.62500000000000000
1698-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,12.64624500274658200,14.50585937500000000,22.24770736694335900,22.55552864074707000,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,50.25000000000000000,49.75000000000000000,81.25000000000000000,81.37500000000000000
1698-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,49.12500000000000000,48.62500000000000000,81.00000000000000000,81.00000000000000000
1698-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,48.12500000000000000,47.62500000000000000,80.75000000000000000,80.75000000000000000
1698-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,47.00000000000000000,46.25000000000000000,80.37500000000000000,80.37500000000000000
1699-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,13.69022369384765600,14.85560798645019500,22.40155601501464800,22.78672027587890600,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,45.87500000000000000,45.50000000000000000,80.12500000000000000,80.12500000000000000
1699-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,45.00000000000000000,44.87500000000000000,80.00000000000000000,79.87500000000000000
1699-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,44.37500000000000000,44.25000000000000000,79.75000000000000000,79.62500000000000000
1699-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,44.00000000000000000,43.12500000000000000,79.37500000000000000,79.00000000000000000
1700-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,14.91277217864990200,13.80757236480712900,22.40155601501464800,22.63256072998046900,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,43.00000000000000000,42.37500000000000000,79.12500000000000000,79.37500000000000000
1700-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,42.25000000000000000,42.12500000000000000,78.87500000000000000,79.00000000000000000
1700-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,41.25000000000000000,40.37500000000000000,78.50000000000000000,78.37500000000000000
1700-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,40.37500000000000000,40.12500000000000000,78.25000000000000000,78.37500000000000000
1701-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,15.08782482147216800,14.68068313598632800,22.32461738586425800,22.55552864074707000,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,39.50000000000000000,38.75000000000000000,77.87500000000000000,77.62500000000000000
1701-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,39.00000000000000000,38.50000000000000000,78.00000000000000000,78.00000000000000000
1701-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,39.00000000000000000,38.62500000000000000,78.12500000000000000,78.25000000000000000
1701-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,39.00000000000000000,38.87500000000000000,78.12500000000000000,78.12500000000000000
1702-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,14.38822078704834000,13.98199272155761700,22.17082977294921900,22.01716995239257800,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,39.00000000000000000,38.75000000000000000,78.12500000000000000,78.12500000000000000
1702-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,39.00000000000000000,38.75000000000000000,78.00000000000000000,78.12500000000000000
1702-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,39.00000000000000000,38.75000000000000000,78.00000000000000000,78.12500000000000000
1702-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,39.00000000000000000,38.75000000000000000,78.00000000000000000,78.00000000000000000
1703-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,13.86457252502441400,13.63325119018554700,21.55694198608398400,21.63356781005859400,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,39.00000000000000000,38.75000000000000000,78.00000000000000000,78.00000000000000000
1703-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,39.00000000000000000,38.75000000000000000,78.00000000000000000,78.12500000000000000
1703-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,39.00000000000000000,38.75000000000000000,78.00000000000000000,78.12500000000000000
1703-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,39.00000000000000000,38.87500000000000000,78.00000000000000000,78.12500000000000000
1704-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,12.64624500274658200,13.98199272155761700,21.09783554077148400,21.48034858703613300,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,38.87500000000000000,38.87500000000000000,78.00000000000000000,78.12500000000000000
1704-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,39.00000000000000000,39.00000000000000000,78.00000000000000000,78.25000000000000000
1704-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,39.00000000000000000,39.12500000000000000,77.87500000000000000,78.37500000000000000
1704-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,38.87500000000000000,39.25000000000000000,77.87500000000000000,78.37500000000000000
1705-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,12.29905414581298800,13.11089420318603500,21.02142715454101600,21.71022605895996100,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,39.00000000000000000,39.25000000000000000,78.00000000000000000,78.37500000000000000
1705-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,39.00000000000000000,39.25000000000000000,77.87500000000000000,78.25000000000000000
1705-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,38.87500000000000000,39.25000000000000000,78.00000000000000000,78.37500000000000000
1705-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,38.87500000000000000,39.25000000000000000,78.00000000000000000,78.37500000000000000
1706-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,12.64624500274658200,13.28491210937500000,21.40378379821777300,22.32461738586425800,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,38.87500000000000000,39.12500000000000000,77.87500000000000000,78.25000000000000000
1706-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,38.75000000000000000,39.12500000000000000,77.62500000000000000,78.25000000000000000
1706-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,38.00000000000000000,38.50000000000000000,77.00000000000000000,77.50000000000000000
1706-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,36.50000000000000000,37.62500000000000000,76.75000000000000000,77.12500000000000000
1707-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,11.77902412414550800,13.98199272155761700,22.01716995239257800,22.63256072998046900,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,36.50000000000000000,37.12500000000000000,77.12500000000000000,77.12500000000000000
1707-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,36.62500000000000000,37.00000000000000000,77.12500000000000000,77.12500000000000000
1707-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,36.62500000000000000,36.75000000000000000,77.12500000000000000,77.00000000000000000
1707-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,36.50000000000000000,36.75000000000000000,77.12500000000000000,77.00000000000000000
1708-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,13.86457252502441400,14.15651512145996100,22.40155601501464800,22.24770736694335900,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,36.50000000000000000,36.75000000000000000,77.12500000000000000,77.00000000000000000
1708-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,37.12500000000000000,37.87500000000000000,78.12500000000000000,78.50000000000000000
1708-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,39.50000000000000000,40.00000000000000000,79.00000000000000000,79.00000000000000000
1708-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,40.62500000000000000,40.62500000000000000,78.87500000000000000,78.87500000000000000
1709-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,12.81998920440673800,13.11089420318603500,21.48034858703613300,21.25074577331543000,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,40.75000000000000000,40.75000000000000000,78.87500000000000000,78.87500000000000000
1709-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,41.00000000000000000,40.87500000000000000,79.00000000000000000,79.00000000000000000
1709-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,41.12500000000000000,41.25000000000000000,79.00000000000000000,79.12500000000000000
1709-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,41.12500000000000000,41.25000000000000000,79.00000000000000000,79.12500000000000000
1710-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,11.43283843994140600,13.45903205871582000,20.48743629455566400,21.02142715454101600,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,41.12500000000000000,41.25000000000000000,79.00000000000000000,79.12500000000000000
1710-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,41.25000000000000000,41.25000000000000000,79.12500000000000000,79.12500000000000000
1710-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,41.12500000000000000,41.25000000000000000,79.12500000000000000,79.12500000000000000
1710-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,41.12500000000000000,41.12500000000000000,79.12500000000000000,79.12500000000000000
1711-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,12.12561035156250000,12.93697643280029300,20.79238891601562500,21.48034858703613300,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,41.25000000000000000,41.12500000000000000,79.25000000000000000,79.12500000000000000
1711-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,41.25000000000000000,41.12500000000000000,79.12500000000000000,79.12500000000000000
1711-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,41.25000000000000000,41.25000000000000000,79.12500000000000000,79.12500000000000000
1711-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,41.12500000000000000,41.12500000000000000,79.12500000000000000,79.12500000000000000
1712-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,10.91431045532226600,14.15651512145996100,21.17427825927734400,21.71022605895996100,0.00000000000000000,0.00000000000000000,5.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,41.12500000000000000,41.12500000000000000,79.12500000000000000,79.12500000000000000
1712-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,41.12500000000000000,41.12500000000000000,79.12500000000000000,79.25000000000000000
1712-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,41.12500000000000000,41.12500000000000000,79.12500000000000000,79.12500000000000000
1712-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,8,,,,,,,5.00000000000000000,0,,1,1,1,1,0,41.12500000000000000,41.12500000000000000,79.12500000000000000,79.12500000000000000
